organism_full,year,month,ward_type,Resistant_Drug_Classes,pattern_count,total_rows_in_ward_month,percentage
Pseudomonas aeruginosa ,2021,8,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",14,180,7.78
Pseudomonas aeruginosa ,2021,8,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",13,180,7.22
Pseudomonas aeruginosa ,2021,8,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",12,180,6.67
Pseudomonas aeruginosa ,2021,9,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",71,142,50.0
Pseudomonas aeruginosa ,2021,9,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",23,142,16.2
Pseudomonas aeruginosa ,2021,9,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",9,142,6.34
Pseudomonas aeruginosa ,2021,9,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",8,142,5.63
Pseudomonas aeruginosa ,2021,9,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",5,142,3.52
Pseudomonas aeruginosa ,2021,10,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",65,164,39.63
Pseudomonas aeruginosa ,2021,10,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",29,164,17.68
Pseudomonas aeruginosa ,2021,10,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",17,164,10.37
Pseudomonas aeruginosa ,2021,10,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",12,164,7.32
Pseudomonas aeruginosa ,2021,10,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",7,164,4.27
Pseudomonas aeruginosa ,2021,11,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",84,168,50.0
Pseudomonas aeruginosa ,2021,11,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",20,168,11.9
Pseudomonas aeruginosa ,2021,11,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",13,168,7.74
Pseudomonas aeruginosa ,2021,11,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",10,168,5.95
Pseudomonas aeruginosa ,2021,11,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",3,168,1.79
Pseudomonas aeruginosa ,2021,12,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",74,150,49.33
Pseudomonas aeruginosa ,2021,12,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",20,150,13.33
Pseudomonas aeruginosa ,2021,12,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",19,150,12.67
Pseudomonas aeruginosa ,2021,12,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",7,150,4.67
Pseudomonas aeruginosa ,2021,12,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",4,150,2.67
Pseudomonas aeruginosa ,2022,1,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",27,60,45.0
Pseudomonas aeruginosa ,2022,1,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",12,60,20.0
Pseudomonas aeruginosa ,2022,1,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,60,8.33
Pseudomonas aeruginosa ,2022,1,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,60,6.67
Pseudomonas aeruginosa ,2022,1,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",3,60,5.0
Pseudomonas aeruginosa ,2022,2,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",22,49,44.9
Pseudomonas aeruginosa ,2022,2,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",9,49,18.37
Pseudomonas aeruginosa ,2022,2,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,49,10.2
Pseudomonas aeruginosa ,2022,2,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",2,49,4.08
Pseudomonas aeruginosa ,2022,2,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,49,4.08
Pseudomonas aeruginosa ,2022,3,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",26,50,52.0
Pseudomonas aeruginosa ,2022,3,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",9,50,18.0
Pseudomonas aeruginosa ,2022,3,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,50,10.0
Pseudomonas aeruginosa ,2022,3,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",1,50,2.0
Pseudomonas aeruginosa ,2022,4,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",27,63,42.86
Pseudomonas aeruginosa ,2022,4,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",13,63,20.63
Pseudomonas aeruginosa ,2022,4,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",9,63,14.29
Pseudomonas aeruginosa ,2022,4,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,63,4.76
Pseudomonas aeruginosa ,2022,4,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",2,63,3.17
Pseudomonas aeruginosa ,2022,5,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",43,76,56.58
Pseudomonas aeruginosa ,2022,5,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",12,76,15.79
Pseudomonas aeruginosa ,2022,5,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",9,76,11.84
Pseudomonas aeruginosa ,2022,5,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,76,3.95
Pseudomonas aeruginosa ,2022,5,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",1,76,1.32
Pseudomonas aeruginosa ,2022,6,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",33,57,57.89
Pseudomonas aeruginosa ,2022,6,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",6,57,10.53
Pseudomonas aeruginosa ,2022,6,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,57,10.53
Pseudomonas aeruginosa ,2022,6,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,57,3.51
Pseudomonas aeruginosa ,2022,7,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",38,51,74.51
Pseudomonas aeruginosa ,2022,7,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,51,7.84
Pseudomonas aeruginosa ,2022,7,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",2,51,3.92
Pseudomonas aeruginosa ,2022,7,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",1,51,1.96
Pseudomonas aeruginosa ,2022,7,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,51,1.96
Pseudomonas aeruginosa ,2022,8,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",34,56,60.71
Pseudomonas aeruginosa ,2022,8,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",11,56,19.64
Pseudomonas aeruginosa ,2022,8,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,56,7.14
Pseudomonas aeruginosa ,2022,8,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",2,56,3.57
Pseudomonas aeruginosa ,2022,8,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,56,3.57
Pseudomonas aeruginosa ,2022,9,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",29,48,60.42
Pseudomonas aeruginosa ,2022,9,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",5,48,10.42
Pseudomonas aeruginosa ,2022,9,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,48,8.33
Pseudomonas aeruginosa ,2022,9,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,48,4.17
Pseudomonas aeruginosa ,2022,10,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",24,40,60.0
Pseudomonas aeruginosa ,2022,10,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",6,40,15.0
Pseudomonas aeruginosa ,2022,10,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,40,10.0
Pseudomonas aeruginosa ,2022,10,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",2,40,5.0
Pseudomonas aeruginosa ,2022,11,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",15,34,44.12
Pseudomonas aeruginosa ,2022,11,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,34,17.65
Pseudomonas aeruginosa ,2022,11,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",2,34,5.88
Pseudomonas aeruginosa ,2022,11,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,34,5.88
Pseudomonas aeruginosa ,2022,11,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",1,34,2.94
Pseudomonas aeruginosa ,2022,12,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",24,42,57.14
Pseudomonas aeruginosa ,2022,12,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",6,42,14.29
Pseudomonas aeruginosa ,2022,12,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,42,7.14
Pseudomonas aeruginosa ,2022,12,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",2,42,4.76
Pseudomonas aeruginosa ,2023,1,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",65,119,54.62
Pseudomonas aeruginosa ,2023,1,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",18,119,15.13
Pseudomonas aeruginosa ,2023,1,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",7,119,5.88
Pseudomonas aeruginosa ,2023,1,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",6,119,5.04
Pseudomonas aeruginosa ,2023,1,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,119,3.36
Pseudomonas aeruginosa ,2023,2,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",34,68,50.0
Pseudomonas aeruginosa ,2023,2,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",9,68,13.24
Pseudomonas aeruginosa ,2023,2,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",7,68,10.29
Pseudomonas aeruginosa ,2023,2,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",4,68,5.88
Pseudomonas aeruginosa ,2023,2,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,68,5.88
Pseudomonas aeruginosa ,2023,3,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",39,75,52.0
Pseudomonas aeruginosa ,2023,3,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",15,75,20.0
Pseudomonas aeruginosa ,2023,3,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",8,75,10.67
Pseudomonas aeruginosa ,2023,3,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,75,2.67
Pseudomonas aeruginosa ,2023,4,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",39,74,52.7
Pseudomonas aeruginosa ,2023,4,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",17,74,22.97
Pseudomonas aeruginosa ,2023,4,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",5,74,6.76
Pseudomonas aeruginosa ,2023,4,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",3,74,4.05
Pseudomonas aeruginosa ,2023,4,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,74,1.35
Pseudomonas aeruginosa ,2023,5,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",35,63,55.56
Pseudomonas aeruginosa ,2023,5,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",9,63,14.29
Pseudomonas aeruginosa ,2023,5,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,63,9.52
Pseudomonas aeruginosa ,2023,5,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",3,63,4.76
Pseudomonas aeruginosa ,2023,5,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,63,4.76
Pseudomonas aeruginosa ,2023,6,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",26,59,44.07
Pseudomonas aeruginosa ,2023,6,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",10,59,16.95
Pseudomonas aeruginosa ,2023,6,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,59,10.17
Pseudomonas aeruginosa ,2023,6,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,59,8.47
Pseudomonas aeruginosa ,2023,6,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",4,59,6.78
Pseudomonas aeruginosa ,2023,7,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",28,54,51.85
Pseudomonas aeruginosa ,2023,7,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",8,54,14.81
Pseudomonas aeruginosa ,2023,7,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",8,54,14.81
Pseudomonas aeruginosa ,2023,7,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",2,54,3.7
Pseudomonas aeruginosa ,2023,7,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,54,1.85
Pseudomonas aeruginosa ,2023,8,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",12,35,34.29
Pseudomonas aeruginosa ,2023,8,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",8,35,22.86
Pseudomonas aeruginosa ,2023,8,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",6,35,17.14
Pseudomonas aeruginosa ,2023,8,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,35,5.71
Pseudomonas aeruginosa ,2023,9,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",37,59,62.71
Pseudomonas aeruginosa ,2023,9,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,59,10.17
Pseudomonas aeruginosa ,2023,9,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",4,59,6.78
Pseudomonas aeruginosa ,2023,9,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",2,59,3.39
Pseudomonas aeruginosa ,2023,10,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",23,55,41.82
Pseudomonas aeruginosa ,2023,10,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",13,55,23.64
Pseudomonas aeruginosa ,2023,10,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",2,55,3.64
Pseudomonas aeruginosa ,2023,10,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",1,55,1.82
Pseudomonas aeruginosa ,2023,10,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,55,1.82
Pseudomonas aeruginosa ,2023,11,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",26,48,54.17
Pseudomonas aeruginosa ,2023,11,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",5,48,10.42
Pseudomonas aeruginosa ,2023,11,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,48,8.33
Pseudomonas aeruginosa ,2023,11,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",3,48,6.25
Pseudomonas aeruginosa ,2023,11,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,48,2.08
Pseudomonas aeruginosa ,2023,12,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",21,49,42.86
Pseudomonas aeruginosa ,2023,12,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",10,49,20.41
Pseudomonas aeruginosa ,2023,12,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",4,49,8.16
Pseudomonas aeruginosa ,2023,12,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",1,49,2.04
Pseudomonas aeruginosa ,2024,1,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",81,175,46.29
Pseudomonas aeruginosa ,2024,1,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",25,175,14.29
Pseudomonas aeruginosa ,2024,1,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",17,175,9.71
Pseudomonas aeruginosa ,2024,1,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",9,175,5.14
Pseudomonas aeruginosa ,2024,1,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,175,0.57
Pseudomonas aeruginosa ,2024,2,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",72,145,49.66
Pseudomonas aeruginosa ,2024,2,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",25,145,17.24
Pseudomonas aeruginosa ,2024,2,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",8,145,5.52
Pseudomonas aeruginosa ,2024,2,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",7,145,4.83
Pseudomonas aeruginosa ,2024,2,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",5,145,3.45
Pseudomonas aeruginosa ,2024,3,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",61,127,48.03
Pseudomonas aeruginosa ,2024,3,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",22,127,17.32
Pseudomonas aeruginosa ,2024,3,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",11,127,8.66
Pseudomonas aeruginosa ,2024,3,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",6,127,4.72
Pseudomonas aeruginosa ,2024,3,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,127,2.36
Pseudomonas aeruginosa ,2024,4,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",66,113,58.41
Pseudomonas aeruginosa ,2024,4,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",9,113,7.96
Pseudomonas aeruginosa ,2024,4,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",8,113,7.08
Pseudomonas aeruginosa ,2024,4,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",6,113,5.31
Pseudomonas aeruginosa ,2024,4,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,113,2.65
Pseudomonas aeruginosa ,2024,5,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",67,121,55.37
Pseudomonas aeruginosa ,2024,5,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",16,121,13.22
Pseudomonas aeruginosa ,2024,5,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",7,121,5.79
Pseudomonas aeruginosa ,2024,5,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,121,4.96
Pseudomonas aeruginosa ,2024,5,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",5,121,4.13
Pseudomonas aeruginosa ,2024,6,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",75,136,55.15
Pseudomonas aeruginosa ,2024,6,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",15,136,11.03
Pseudomonas aeruginosa ,2024,6,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",7,136,5.15
Pseudomonas aeruginosa ,2024,6,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",7,136,5.15
Pseudomonas aeruginosa ,2024,6,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,136,4.41
Pseudomonas aeruginosa ,2024,7,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",83,147,56.46
Pseudomonas aeruginosa ,2024,7,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",22,147,14.97
Pseudomonas aeruginosa ,2024,7,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",7,147,4.76
Pseudomonas aeruginosa ,2024,7,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",5,147,3.4
Pseudomonas aeruginosa ,2024,7,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,147,2.72
Pseudomonas aeruginosa ,2024,8,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",86,153,56.21
Pseudomonas aeruginosa ,2024,8,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",23,153,15.03
Pseudomonas aeruginosa ,2024,8,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",12,153,7.84
Pseudomonas aeruginosa ,2024,8,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",7,153,4.58
Pseudomonas aeruginosa ,2024,8,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,153,1.96
Pseudomonas aeruginosa ,2024,9,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",66,150,44.0
Pseudomonas aeruginosa ,2024,9,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",33,150,22.0
