organism_full,year_val,month_val,count_R,count_S,total_count,percent_R
Stenotrophomonas maltophilia,2020,06,224,72,296,75.68
Stenotrophomonas maltophilia,2020,07,220,84,304,72.37
Stenotrophomonas maltophilia,2020,08,249,78,327,76.15
Stenotrophomonas maltophilia,2020,09,264,64,328,80.49
Stenotrophomonas maltophilia,2020,10,338,77,415,81.45
Stenotrophomonas maltophilia,2020,11,260,86,346,75.14
Stenotrophomonas maltophilia,2020,12,284,75,359,79.11
Stenotrophomonas maltophilia,2021,01,302,63,365,82.74
Stenotrophomonas maltophilia,2021,02,238,61,299,79.6
Stenotrophomonas maltophilia,2021,03,263,56,319,82.45
Stenotrophomonas maltophilia,2021,04,247,59,306,80.72
Stenotrophomonas maltophilia,2021,05,281,54,335,83.88
Stenotrophomonas maltophilia,2021,06,264,60,324,81.48
Stenotrophomonas maltophilia,2021,07,279,77,356,78.37
Stenotrophomonas maltophilia,2021,08,264,58,322,81.99
Stenotrophomonas maltophilia,2021,09,284,78,362,78.45
Stenotrophomonas maltophilia,2021,10,275,81,356,77.25
Stenotrophomonas maltophilia,2021,11,259,66,325,79.69
Stenotrophomonas maltophilia,2021,12,264,58,322,81.99
Stenotrophomonas maltophilia,2022,01,260,48,308,84.42
Stenotrophomonas maltophilia,2022,02,270,47,317,85.17
Stenotrophomonas maltophilia,2022,03,260,36,296,87.84
Stenotrophomonas maltophilia,2022,04,265,62,327,81.04
Stenotrophomonas maltophilia,2022,05,266,52,318,83.65
Stenotrophomonas maltophilia,2022,06,241,72,313,77.0
Stenotrophomonas maltophilia,2022,07,213,54,267,79.78
Stenotrophomonas maltophilia,2022,08,240,49,289,83.04
Stenotrophomonas maltophilia,2022,09,240,52,292,82.19
Stenotrophomonas maltophilia,2022,10,230,41,271,84.87
Stenotrophomonas maltophilia,2022,11,171,49,220,77.73
Stenotrophomonas maltophilia,2022,12,190,34,224,84.82
Stenotrophomonas maltophilia,2023,01,346,55,401,86.28
Stenotrophomonas maltophilia,2023,02,263,59,322,81.68
Stenotrophomonas maltophilia,2023,03,283,62,345,82.03
Stenotrophomonas maltophilia,2023,04,265,37,302,87.75
Stenotrophomonas maltophilia,2023,05,313,60,373,83.91
Stenotrophomonas maltophilia,2023,06,333,63,396,84.09
Stenotrophomonas maltophilia,2023,07,238,62,300,79.33
Stenotrophomonas maltophilia,2023,08,249,74,323,77.09
Stenotrophomonas maltophilia,2023,09,292,60,352,82.95
Stenotrophomonas maltophilia,2023,10,315,73,388,81.19
Stenotrophomonas maltophilia,2023,11,269,73,342,78.65
Stenotrophomonas maltophilia,2023,12,238,62,300,79.33
Stenotrophomonas maltophilia,2024,01,248,80,328,75.61
Stenotrophomonas maltophilia,2024,02,223,64,287,77.7
Stenotrophomonas maltophilia,2024,03,221,72,293,75.43
Stenotrophomonas maltophilia,2024,04,228,66,294,77.55
Stenotrophomonas maltophilia,2024,05,246,65,311,79.1
Stenotrophomonas maltophilia,2024,06,226,48,274,82.48
Stenotrophomonas maltophilia,2024,07,282,52,334,84.43
Stenotrophomonas maltophilia,2024,08,314,50,364,86.26
Stenotrophomonas maltophilia,2024,09,276,73,349,79.08
Stenotrophomonas maltophilia,2024,10,286,55,341,83.87
Stenotrophomonas maltophilia,2024,11,251,59,310,80.97
Stenotrophomonas maltophilia,2024,12,213,73,286,74.48
Streptococcus agalactiae,2015,01,1,23,24,4.17
Streptococcus agalactiae,2015,02,2,14,16,12.5
Streptococcus agalactiae,2015,03,1,16,17,5.88
Streptococcus agalactiae,2015,04,1,9,10,10.0
Streptococcus agalactiae,2015,05,1,19,20,5.0
Streptococcus agalactiae,2015,06,1,28,29,3.45
Streptococcus agalactiae,2015,07,4,17,21,19.05
Streptococcus agalactiae,2015,08,0,18,18,0.0
Streptococcus agalactiae,2015,09,2,14,16,12.5
Streptococcus agalactiae,2015,10,0,8,8,0.0
Streptococcus agalactiae,2015,11,2,15,17,11.76
Streptococcus agalactiae,2015,12,0,18,18,0.0
Streptococcus agalactiae,2016,01,0,34,34,0.0
Streptococcus agalactiae,2016,02,3,47,50,6.0
Streptococcus agalactiae,2016,03,5,40,45,11.11
Streptococcus agalactiae,2016,04,3,31,34,8.82
Streptococcus agalactiae,2016,05,2,53,55,3.64
Streptococcus agalactiae,2016,06,5,52,57,8.77
Streptococcus agalactiae,2016,07,6,49,55,10.91
Streptococcus agalactiae,2016,08,0,64,64,0.0
Streptococcus agalactiae,2016,09,2,37,39,5.13
Streptococcus agalactiae,2016,10,1,45,46,2.17
Streptococcus agalactiae,2016,11,2,45,47,4.26
Streptococcus agalactiae,2016,12,5,48,53,9.43
Streptococcus agalactiae,2017,01,5,81,86,5.81
Streptococcus agalactiae,2017,02,6,69,75,8.0
Streptococcus agalactiae,2017,03,8,74,82,9.76
Streptococcus agalactiae,2017,04,8,75,83,9.64
Streptococcus agalactiae,2017,05,10,77,87,11.49
Streptococcus agalactiae,2017,06,7,72,79,8.86
Streptococcus agalactiae,2017,07,10,61,71,14.08
Streptococcus agalactiae,2017,08,5,90,95,5.26
Streptococcus agalactiae,2017,09,7,88,95,7.37
Streptococcus agalactiae,2017,10,4,94,98,4.08
Streptococcus agalactiae,2017,11,5,69,74,6.76
Streptococcus agalactiae,2017,12,8,72,80,10.0
Streptococcus agalactiae,2018,01,7,66,73,9.59
Streptococcus agalactiae,2018,02,8,68,76,10.53
Streptococcus agalactiae,2018,03,9,80,89,10.11
Streptococcus agalactiae,2018,04,9,81,90,10.0
Streptococcus agalactiae,2018,05,7,101,108,6.48
Streptococcus agalactiae,2018,06,9,88,97,9.28
Streptococcus agalactiae,2018,07,9,78,87,10.34
Streptococcus agalactiae,2018,08,8,103,111,7.21
Streptococcus agalactiae,2018,09,4,90,94,4.26
Streptococcus agalactiae,2018,10,9,80,89,10.11
Streptococcus agalactiae,2018,11,6,89,95,6.32
Streptococcus agalactiae,2018,12,6,91,97,6.19
Streptococcus agalactiae,2019,01,10,128,138,7.25
Streptococcus agalactiae,2019,02,14,85,99,14.14
Streptococcus agalactiae,2019,03,10,97,107,9.35
Streptococcus agalactiae,2019,04,13,108,121,10.74
Streptococcus agalactiae,2019,05,7,113,120,5.83
Streptococcus agalactiae,2019,06,5,120,125,4.0
Streptococcus agalactiae,2019,07,8,106,114,7.02
Streptococcus agalactiae,2019,08,9,103,112,8.04
Streptococcus agalactiae,2019,09,4,90,94,4.26
Streptococcus agalactiae,2019,10,5,85,90,5.56
Streptococcus agalactiae,2019,11,8,96,104,7.69
Streptococcus agalactiae,2019,12,8,70,78,10.26
Streptococcus agalactiae,2020,01,23,155,178,12.92
Streptococcus agalactiae,2020,02,7,91,98,7.14
Streptococcus agalactiae,2020,03,13,82,95,13.68
Streptococcus agalactiae,2020,04,18,75,93,19.35
Streptococcus agalactiae,2020,05,11,102,113,9.73
Streptococcus agalactiae,2020,06,16,113,129,12.4
Streptococcus agalactiae,2020,07,14,116,130,10.77
Streptococcus agalactiae,2020,08,17,114,131,12.98
Streptococcus agalactiae,2020,09,22,117,139,15.83
Streptococcus agalactiae,2020,10,15,134,149,10.07
Streptococcus agalactiae,2020,11,13,119,132,9.85
Streptococcus agalactiae,2020,12,10,117,127,7.87
Streptococcus agalactiae,2021,01,11,125,136,8.09
Streptococcus agalactiae,2021,02,24,90,114,21.05
Streptococcus agalactiae,2021,03,21,103,124,16.94
Streptococcus agalactiae,2021,04,18,103,121,14.88
Streptococcus agalactiae,2021,05,10,94,104,9.62
Streptococcus agalactiae,2021,06,24,125,149,16.11
Streptococcus agalactiae,2021,07,15,95,110,13.64
Streptococcus agalactiae,2021,08,15,81,96,15.62
Streptococcus agalactiae,2021,09,15,87,102,14.71
Streptococcus agalactiae,2021,10,11,105,116,9.48
Streptococcus agalactiae,2021,11,13,107,120,10.83
Streptococcus agalactiae,2021,12,13,97,110,11.82
Streptococcus agalactiae,2022,01,10,111,121,8.26
Streptococcus agalactiae,2022,02,5,95,100,5.0
Streptococcus agalactiae,2022,03,16,80,96,16.67
Streptococcus agalactiae,2022,04,13,81,94,13.83
Streptococcus agalactiae,2022,05,16,106,122,13.11
Streptococcus agalactiae,2022,06,15,105,120,12.5
Streptococcus agalactiae,2022,07,8,74,82,9.76
Streptococcus agalactiae,2022,08,9,97,106,8.49
Streptococcus agalactiae,2022,09,13,72,85,15.29
Streptococcus agalactiae,2022,10,10,64,74,13.51
Streptococcus agalactiae,2022,11,11,69,80,13.75
Streptococcus agalactiae,2022,12,19,53,72,26.39
Streptococcus agalactiae,2023,01,21,108,129,16.28
Streptococcus agalactiae,2023,02,14,110,124,11.29
Streptococcus agalactiae,2023,03,19,111,130,14.62
Streptococcus agalactiae,2023,04,23,110,133,17.29
Streptococcus agalactiae,2023,05,23,124,147,15.65
Streptococcus agalactiae,2023,06,26,130,156,16.67
Streptococcus agalactiae,2023,07,21,123,144,14.58
Streptococcus agalactiae,2023,08,27,144,171,15.79
Streptococcus agalactiae,2023,09,18,116,134,13.43
Streptococcus agalactiae,2023,10,23,130,153,15.03
Streptococcus agalactiae,2023,11,17,137,154,11.04
Streptococcus agalactiae,2023,12,24,149,173,13.87
Streptococcus agalactiae,2024,01,26,151,177,14.69
Streptococcus agalactiae,2024,02,29,160,189,15.34
Streptococcus agalactiae,2024,03,32,151,183,17.49
Streptococcus agalactiae,2024,04,33,163,196,16.84
Streptococcus agalactiae,2024,05,28,179,207,13.53
Streptococcus agalactiae,2024,06,33,185,218,15.14
Streptococcus agalactiae,2024,07,28,183,211,13.27
Streptococcus agalactiae,2024,08,35,177,212,16.51
Streptococcus agalactiae,2024,09,28,177,205,13.66
Streptococcus agalactiae,2024,10,28,199,227,12.33
Streptococcus agalactiae,2024,11,38,175,213,17.84
Streptococcus agalactiae,2024,12,27,176,203,13.3
Streptococcus pneumoniae,2015,01,28,86,114,24.56
Streptococcus pneumoniae,2015,02,22,76,98,22.45
Streptococcus pneumoniae,2015,03,14,39,53,26.42
Streptococcus pneumoniae,2015,04,10,41,51,19.61
Streptococcus pneumoniae,2015,05,17,29,46,36.96
Streptococcus pneumoniae,2015,06,14,41,55,25.45
Streptococcus pneumoniae,2015,07,17,36,53,32.08
Streptococcus pneumoniae,2015,08,17,45,62,27.42
Streptococcus pneumoniae,2015,09,18,29,47,38.3
Streptococcus pneumoniae,2015,10,25,48,73,34.25
Streptococcus pneumoniae,2015,11,24,35,59,40.68
Streptococcus pneumoniae,2015,12,36,48,84,42.86
Streptococcus pneumoniae,2016,01,62,123,185,33.51
Streptococcus pneumoniae,2016,02,63,140,203,31.03
Streptococcus pneumoniae,2016,03,67,140,207,32.37
Streptococcus pneumoniae,2016,04,26,84,110,23.64
Streptococcus pneumoniae,2016,05,18,46,64,28.12
Streptococcus pneumoniae,2016,06,26,74,100,26.0
Streptococcus pneumoniae,2016,07,25,71,96,26.04
Streptococcus pneumoniae,2016,08,39,102,141,27.66
Streptococcus pneumoniae,2016,09,39,95,134,29.1
Streptococcus pneumoniae,2016,10,49,94,143,34.27
Streptococcus pneumoniae,2016,11,41,69,110,37.27
Streptococcus pneumoniae,2016,12,58,129,187,31.02
Streptococcus pneumoniae,2017,01,77,170,247,31.17
Streptococcus pneumoniae,2017,02,77,202,279,27.6
Streptococcus pneumoniae,2017,03,66,178,244,27.05
Streptococcus pneumoniae,2017,04,58,122,180,32.22
Streptococcus pneumoniae,2017,05,44,65,109,40.37
Streptococcus pneumoniae,2017,06,51,121,172,29.65
Streptococcus pneumoniae,2017,07,69,145,214,32.24
Streptococcus pneumoniae,2017,08,61,126,187,32.62
Streptococcus pneumoniae,2017,09,58,113,171,33.92
Streptococcus pneumoniae,2017,10,59,108,167,35.33
Streptococcus pneumoniae,2017,11,64,132,196,32.65
Streptococcus pneumoniae,2017,12,82,169,251,32.67
Streptococcus pneumoniae,2018,01,102,224,326,31.29
Streptococcus pneumoniae,2018,02,77,209,286,26.92
Streptococcus pneumoniae,2018,03,83,183,266,31.2
Streptococcus pneumoniae,2018,04,60,144,204,29.41
Streptococcus pneumoniae,2018,05,45,112,157,28.66
Streptococcus pneumoniae,2018,06,57,147,204,27.94
Streptococcus pneumoniae,2018,07,59,150,209,28.23
Streptococcus pneumoniae,2018,08,72,146,218,33.03
Streptococcus pneumoniae,2018,09,83,157,240,34.58
Streptococcus pneumoniae,2018,10,56,118,174,32.18
Streptococcus pneumoniae,2018,11,58,137,195,29.74
Streptococcus pneumoniae,2018,12,64,174,238,26.89
Streptococcus pneumoniae,2019,01,91,212,303,30.03
Streptococcus pneumoniae,2019,02,77,247,324,23.77
Streptococcus pneumoniae,2019,03,87,203,290,30.0
Streptococcus pneumoniae,2019,04,72,129,201,35.82
Streptococcus pneumoniae,2019,05,64,106,170,37.65
Streptococcus pneumoniae,2019,06,66,144,210,31.43
Streptococcus pneumoniae,2019,07,46,133,179,25.7
Streptococcus pneumoniae,2019,08,48,129,177,27.12
Streptococcus pneumoniae,2019,09,62,133,195,31.79
Streptococcus pneumoniae,2019,10,73,164,237,30.8
Streptococcus pneumoniae,2019,11,54,129,183,29.51
Streptococcus pneumoniae,2019,12,104,238,342,30.41
Streptococcus pneumoniae,2020,01,136,226,362,37.57
Streptococcus pneumoniae,2020,02,100,194,294,34.01
Streptococcus pneumoniae,2020,03,81,125,206,39.32
Streptococcus pneumoniae,2020,04,29,50,79,36.71
Streptococcus pneumoniae,2020,05,31,56,87,35.63
Streptococcus pneumoniae,2020,06,21,53,74,28.38
Streptococcus pneumoniae,2020,07,36,56,92,39.13
Streptococcus pneumoniae,2020,08,40,84,124,32.26
Streptococcus pneumoniae,2020,09,39,67,106,36.79
Streptococcus pneumoniae,2020,10,60,87,147,40.82
Streptococcus pneumoniae,2020,11,68,109,177,38.42
Streptococcus pneumoniae,2020,12,69,119,188,36.7
Streptococcus pneumoniae,2021,01,68,117,185,36.76
Streptococcus pneumoniae,2021,02,57,123,180,31.67
Streptococcus pneumoniae,2021,03,72,120,192,37.5
Streptococcus pneumoniae,2021,04,44,76,120,36.67
Streptococcus pneumoniae,2021,05,39,45,84,46.43
Streptococcus pneumoniae,2021,06,15,50,65,23.08
Streptococcus pneumoniae,2021,07,26,39,65,40.0
Streptococcus pneumoniae,2021,08,20,40,60,33.33
Streptococcus pneumoniae,2021,09,21,35,56,37.5
Streptococcus pneumoniae,2021,10,20,41,61,32.79
Streptococcus pneumoniae,2021,11,19,43,62,30.65
Streptococcus pneumoniae,2021,12,42,86,128,32.81
Streptococcus pneumoniae,2022,01,39,75,114,34.21
Streptococcus pneumoniae,2022,02,36,66,102,35.29
Streptococcus pneumoniae,2022,03,29,65,94,30.85
Streptococcus pneumoniae,2022,04,40,62,102,39.22
Streptococcus pneumoniae,2022,05,24,46,70,34.29
Streptococcus pneumoniae,2022,06,21,49,70,30.0
Streptococcus pneumoniae,2022,07,15,47,62,24.19
Streptococcus pneumoniae,2022,08,21,54,75,28.0
Streptococcus pneumoniae,2022,09,31,72,103,30.1
Streptococcus pneumoniae,2022,10,23,56,79,29.11
Streptococcus pneumoniae,2022,11,32,55,87,36.78
Streptococcus pneumoniae,2022,12,30,72,102,29.41
Streptococcus pneumoniae,2023,01,68,156,224,30.36
Streptococcus pneumoniae,2023,02,78,122,200,39.0
Streptococcus pneumoniae,2023,03,87,130,217,40.09
Streptococcus pneumoniae,2023,04,48,95,143,33.57
Streptococcus pneumoniae,2023,05,49,89,138,35.51
Streptococcus pneumoniae,2023,06,46,79,125,36.8
Streptococcus pneumoniae,2023,07,49,75,124,39.52
Streptococcus pneumoniae,2023,08,41,75,116,35.34
Streptococcus pneumoniae,2023,09,82,98,180,45.56
Streptococcus pneumoniae,2023,10,68,107,175,38.86
Streptococcus pneumoniae,2023,11,53,80,133,39.85
Streptococcus pneumoniae,2023,12,65,112,177,36.72
Streptococcus pneumoniae,2024,01,116,159,275,42.18
Streptococcus pneumoniae,2024,02,103,132,235,43.83
Streptococcus pneumoniae,2024,03,88,123,211,41.71
Streptococcus pneumoniae,2024,04,54,92,146,36.99
Streptococcus pneumoniae,2024,05,50,70,120,41.67
Streptococcus pneumoniae,2024,06,56,58,114,49.12
Streptococcus pneumoniae,2024,07,79,89,168,47.02
Streptococcus pneumoniae,2024,08,91,96,187,48.66
Streptococcus pneumoniae,2024,09,90,89,179,50.28
Streptococcus pneumoniae,2024,10,84,107,191,43.98
Streptococcus pneumoniae,2024,11,71,96,167,42.51
Streptococcus pneumoniae,2024,12,89,133,222,40.09
Streptococcus pyogenes,2015,01,0,22,22,0.0
Streptococcus pyogenes,2015,02,0,17,17,0.0
Streptococcus pyogenes,2015,03,0,24,24,0.0
Streptococcus pyogenes,2015,04,1,20,21,4.76
Streptococcus pyogenes,2015,05,1,57,58,1.72
Streptococcus pyogenes,2015,06,4,76,80,5.0
Streptococcus pyogenes,2015,07,1,72,73,1.37
Streptococcus pyogenes,2015,08,2,23,25,8.0
Streptococcus pyogenes,2015,09,0,18,18,0.0
Streptococcus pyogenes,2015,10,1,26,27,3.7
Streptococcus pyogenes,2015,11,1,10,11,9.09
Streptococcus pyogenes,2015,12,0,14,14,0.0
Streptococcus pyogenes,2016,01,5,61,66,7.58
Streptococcus pyogenes,2016,02,2,34,36,5.56
Streptococcus pyogenes,2016,03,6,62,68,8.82
Streptococcus pyogenes,2016,04,2,31,33,6.06
Streptococcus pyogenes,2016,05,5,47,52,9.62
Streptococcus pyogenes,2016,06,5,113,118,4.24
Streptococcus pyogenes,2016,07,3,142,145,2.07
Streptococcus pyogenes,2016,08,3,91,94,3.19
Streptococcus pyogenes,2016,09,3,74,77,3.9
Streptococcus pyogenes,2016,10,3,64,67,4.48
Streptococcus pyogenes,2016,11,3,68,71,4.23
Streptococcus pyogenes,2016,12,3,56,59,5.08
Streptococcus pyogenes,2017,01,6,64,70,8.57
Streptococcus pyogenes,2017,02,5,54,59,8.47
Streptococcus pyogenes,2017,03,8,67,75,10.67
Streptococcus pyogenes,2017,04,3,96,99,3.03
Streptococcus pyogenes,2017,05,11,164,175,6.29
Streptococcus pyogenes,2017,06,10,207,217,4.61
Streptococcus pyogenes,2017,07,10,243,253,3.95
Streptococcus pyogenes,2017,08,5,114,119,4.2
Streptococcus pyogenes,2017,09,3,92,95,3.16
Streptococcus pyogenes,2017,10,4,93,97,4.12
Streptococcus pyogenes,2017,11,2,82,84,2.38
Streptococcus pyogenes,2017,12,4,87,91,4.4
Streptococcus pyogenes,2018,01,2,69,71,2.82
Streptococcus pyogenes,2018,02,5,55,60,8.33
Streptococcus pyogenes,2018,03,4,68,72,5.56
Streptococcus pyogenes,2018,04,8,113,121,6.61
Streptococcus pyogenes,2018,05,5,192,197,2.54
Streptococcus pyogenes,2018,06,10,237,247,4.05
Streptococcus pyogenes,2018,07,8,189,197,4.06
Streptococcus pyogenes,2018,08,1,169,170,0.59
Streptococcus pyogenes,2018,09,6,97,103,5.83
Streptococcus pyogenes,2018,10,4,77,81,4.94
Streptococcus pyogenes,2018,11,5,80,85,5.88
Streptococcus pyogenes,2018,12,2,76,78,2.56
Streptococcus pyogenes,2019,01,8,86,94,8.51
Streptococcus pyogenes,2019,02,4,78,82,4.88
Streptococcus pyogenes,2019,03,6,57,63,9.52
Streptococcus pyogenes,2019,04,4,68,72,5.56
Streptococcus pyogenes,2019,05,7,100,107,6.54
Streptococcus pyogenes,2019,06,5,193,198,2.53
Streptococcus pyogenes,2019,07,9,259,268,3.36
Streptococcus pyogenes,2019,08,7,183,190,3.68
Streptococcus pyogenes,2019,09,7,168,175,4.0
Streptococcus pyogenes,2019,10,4,106,110,3.64
Streptococcus pyogenes,2019,11,11,109,120,9.17
Streptococcus pyogenes,2019,12,3,87,90,3.33
Streptococcus pyogenes,2020,01,13,120,133,9.77
Streptococcus pyogenes,2020,02,4,54,58,6.9
Streptococcus pyogenes,2020,03,5,55,60,8.33
Streptococcus pyogenes,2020,04,3,42,45,6.67
Streptococcus pyogenes,2020,05,6,104,110,5.45
Streptococcus pyogenes,2020,06,7,195,202,3.47
Streptococcus pyogenes,2020,07,17,391,408,4.17
Streptococcus pyogenes,2020,08,11,284,295,3.73
Streptococcus pyogenes,2020,09,15,215,230,6.52
Streptococcus pyogenes,2020,10,4,151,155,2.58
Streptococcus pyogenes,2020,11,2,124,126,1.59
Streptococcus pyogenes,2020,12,7,95,102,6.86
Streptococcus pyogenes,2021,01,0,91,91,0.0
Streptococcus pyogenes,2021,02,0,77,77,0.0
Streptococcus pyogenes,2021,03,2,82,84,2.38
Streptococcus pyogenes,2021,04,5,74,79,6.33
Streptococcus pyogenes,2021,05,11,142,153,7.19
Streptococcus pyogenes,2021,06,7,260,267,2.62
Streptococcus pyogenes,2021,07,4,173,177,2.26
Streptococcus pyogenes,2021,08,6,174,180,3.33
Streptococcus pyogenes,2021,09,9,132,141,6.38
Streptococcus pyogenes,2021,10,4,122,126,3.17
Streptococcus pyogenes,2021,11,3,93,96,3.12
Streptococcus pyogenes,2021,12,7,83,90,7.78
Streptococcus pyogenes,2022,01,5,71,76,6.58
Streptococcus pyogenes,2022,02,2,51,53,3.77
Streptococcus pyogenes,2022,03,4,63,67,5.97
Streptococcus pyogenes,2022,04,2,101,103,1.94
Streptococcus pyogenes,2022,05,23,180,203,11.33
Streptococcus pyogenes,2022,06,15,287,302,4.97
Streptococcus pyogenes,2022,07,4,185,189,2.12
Streptococcus pyogenes,2022,08,5,150,155,3.23
Streptococcus pyogenes,2022,09,3,106,109,2.75
Streptococcus pyogenes,2022,10,5,101,106,4.72
Streptococcus pyogenes,2022,11,1,57,58,1.72
Streptococcus pyogenes,2022,12,2,66,68,2.94
Streptococcus pyogenes,2023,01,4,74,78,5.13
Streptococcus pyogenes,2023,02,6,77,83,7.23
Streptococcus pyogenes,2023,03,4,70,74,5.41
Streptococcus pyogenes,2023,04,4,59,63,6.35
Streptococcus pyogenes,2023,05,1,83,84,1.19
Streptococcus pyogenes,2023,06,7,198,205,3.41
Streptococcus pyogenes,2023,07,14,344,358,3.91
Streptococcus pyogenes,2023,08,7,298,305,2.3
Streptococcus pyogenes,2023,09,7,227,234,2.99
Streptococcus pyogenes,2023,10,7,166,173,4.05
Streptococcus pyogenes,2023,11,5,179,184,2.72
Streptococcus pyogenes,2023,12,3,120,123,2.44
Streptococcus pyogenes,2024,01,3,117,120,2.5
Streptococcus pyogenes,2024,02,4,92,96,4.17
Streptococcus pyogenes,2024,03,2,87,89,2.25
Streptococcus pyogenes,2024,04,1,72,73,1.37
Streptococcus pyogenes,2024,05,6,85,91,6.59
Streptococcus pyogenes,2024,06,6,191,197,3.05
Streptococcus pyogenes,2024,07,8,283,291,2.75
Streptococcus pyogenes,2024,08,14,312,326,4.29
Streptococcus pyogenes,2024,09,9,232,241,3.73
Streptococcus pyogenes,2024,10,6,218,224,2.68
Streptococcus pyogenes,2024,11,12,184,196,6.12
Streptococcus pyogenes,2024,12,11,136,147,7.48
Streptococcus suis,2015,06,0,1,1,0.0
Streptococcus suis,2015,11,0,1,1,0.0
Streptococcus suis,2015,12,0,1,1,0.0
Streptococcus suis,2016,01,2,7,9,22.22
Streptococcus suis,2016,02,0,4,4,0.0
Streptococcus suis,2016,03,1,11,12,8.33
Streptococcus suis,2016,04,0,20,20,0.0
Streptococcus suis,2016,05,0,21,21,0.0
Streptococcus suis,2016,06,0,25,25,0.0
Streptococcus suis,2016,07,0,19,19,0.0
Streptococcus suis,2016,08,1,10,11,9.09
Streptococcus suis,2016,09,2,15,17,11.76
Streptococcus suis,2016,10,0,10,10,0.0
Streptococcus suis,2016,11,0,9,9,0.0
Streptococcus suis,2016,12,2,8,10,20.0
Streptococcus suis,2017,01,1,7,8,12.5
Streptococcus suis,2017,02,2,8,10,20.0
Streptococcus suis,2017,03,3,28,31,9.68
Streptococcus suis,2017,04,2,20,22,9.09
Streptococcus suis,2017,05,4,16,20,20.0
Streptococcus suis,2017,06,1,26,27,3.7
Streptococcus suis,2017,07,1,21,22,4.55
Streptococcus suis,2017,08,3,20,23,13.04
Streptococcus suis,2017,09,2,14,16,12.5
Streptococcus suis,2017,10,4,26,30,13.33
Streptococcus suis,2017,11,1,17,18,5.56
Streptococcus suis,2017,12,1,10,11,9.09
Streptococcus suis,2018,01,1,15,16,6.25
Streptococcus suis,2018,02,1,10,11,9.09
Streptococcus suis,2018,03,1,14,15,6.67
Streptococcus suis,2018,04,4,17,21,19.05
Streptococcus suis,2018,05,3,19,22,13.64
Streptococcus suis,2018,06,2,26,28,7.14
Streptococcus suis,2018,07,3,25,28,10.71
Streptococcus suis,2018,08,0,9,9,0.0
Streptococcus suis,2018,09,1,8,9,11.11
Streptococcus suis,2018,10,2,17,19,10.53
Streptococcus suis,2018,11,0,15,15,0.0
Streptococcus suis,2018,12,1,25,26,3.85
Streptococcus suis,2019,01,3,16,19,15.79
Streptococcus suis,2019,02,2,17,19,10.53
Streptococcus suis,2019,03,6,37,43,13.95
Streptococcus suis,2019,04,3,58,61,4.92
Streptococcus suis,2019,05,4,65,69,5.8
Streptococcus suis,2019,06,5,43,48,10.42
Streptococcus suis,2019,07,4,29,33,12.12
Streptococcus suis,2019,08,0,31,31,0.0
Streptococcus suis,2019,09,7,18,25,28.0
Streptococcus suis,2019,10,5,23,28,17.86
Streptococcus suis,2019,11,3,18,21,14.29
Streptococcus suis,2019,12,4,18,22,18.18
Streptococcus suis,2020,01,3,8,11,27.27
Streptococcus suis,2020,02,3,6,9,33.33
Streptococcus suis,2020,03,5,11,16,31.25
Streptococcus suis,2020,04,8,24,32,25.0
Streptococcus suis,2020,05,10,29,39,25.64
Streptococcus suis,2020,06,10,41,51,19.61
Streptococcus suis,2020,07,8,37,45,17.78
Streptococcus suis,2020,08,8,25,33,24.24
Streptococcus suis,2020,09,9,32,41,21.95
Streptococcus suis,2020,10,9,24,33,27.27
Streptococcus suis,2020,11,13,24,37,35.14
Streptococcus suis,2020,12,5,10,15,33.33
Streptococcus suis,2021,01,6,27,33,18.18
Streptococcus suis,2021,02,10,26,36,27.78
Streptococcus suis,2021,03,29,59,88,32.95
Streptococcus suis,2021,04,31,68,99,31.31
Streptococcus suis,2021,05,21,65,86,24.42
Streptococcus suis,2021,06,27,52,79,34.18
Streptococcus suis,2021,07,28,45,73,38.36
Streptococcus suis,2021,08,21,51,72,29.17
Streptococcus suis,2021,09,30,41,71,42.25
Streptococcus suis,2021,10,44,55,99,44.44
Streptococcus suis,2021,11,51,70,121,42.15
Streptococcus suis,2021,12,36,56,92,39.13
Streptococcus suis,2022,01,1,19,20,5.0
Streptococcus suis,2022,02,9,25,34,26.47
Streptococcus suis,2022,03,4,35,39,10.26
Streptococcus suis,2022,04,8,20,28,28.57
Streptococcus suis,2022,05,9,21,30,30.0
Streptococcus suis,2022,06,11,20,31,35.48
Streptococcus suis,2022,07,8,19,27,29.63
Streptococcus suis,2022,08,6,10,16,37.5
Streptococcus suis,2022,09,7,13,20,35.0
Streptococcus suis,2022,10,5,13,18,27.78
Streptococcus suis,2022,11,4,10,14,28.57
Streptococcus suis,2022,12,2,8,10,20.0
Streptococcus suis,2023,01,5,6,11,45.45
Streptococcus suis,2023,02,4,6,10,40.0
Streptococcus suis,2023,03,1,6,7,14.29
Streptococcus suis,2023,04,11,15,26,42.31
Streptococcus suis,2023,05,10,14,24,41.67
Streptococcus suis,2023,06,11,9,20,55.0
Streptococcus suis,2023,07,6,8,14,42.86
Streptococcus suis,2023,08,5,11,16,31.25
Streptococcus suis,2023,09,5,6,11,45.45
Streptococcus suis,2023,10,3,10,13,23.08
Streptococcus suis,2023,11,9,6,15,60.0
Streptococcus suis,2023,12,10,5,15,66.67
Streptococcus suis,2024,01,27,13,40,67.5
Streptococcus suis,2024,02,23,13,36,63.89
Streptococcus suis,2024,03,34,34,68,50.0
Streptococcus suis,2024,04,51,39,90,56.67
