organism_full,year,month,ward_type,Resistant_Drug_Classes,pattern_count,total_rows_in_ward_month,percentage
Pseudomonas aeruginosa ,2023,5,out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,13,15.38
Pseudomonas aeruginosa ,2023,5,out,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",1,13,7.69
Pseudomonas aeruginosa ,2023,5,out,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,13,7.69
Pseudomonas aeruginosa ,2023,6,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,7,42.86
Pseudomonas aeruginosa ,2023,6,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",2,7,28.57
Pseudomonas aeruginosa ,2023,7,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,7,42.86
Pseudomonas aeruginosa ,2023,7,out,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,7,28.57
Pseudomonas aeruginosa ,2023,7,out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,7,14.29
Pseudomonas aeruginosa ,2023,8,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,7,57.14
Pseudomonas aeruginosa ,2023,8,out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,7,28.57
Pseudomonas aeruginosa ,2023,8,out,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,7,14.29
Pseudomonas aeruginosa ,2023,9,out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,11,45.45
Pseudomonas aeruginosa ,2023,9,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,11,36.36
Pseudomonas aeruginosa ,2023,10,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,9,44.44
Pseudomonas aeruginosa ,2023,10,out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,9,33.33
Pseudomonas aeruginosa ,2023,10,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",1,9,11.11
Pseudomonas aeruginosa ,2023,11,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,10,40.0
Pseudomonas aeruginosa ,2023,11,out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,10,20.0
Pseudomonas aeruginosa ,2023,11,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",1,10,10.0
Pseudomonas aeruginosa ,2023,12,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,8,62.5
Pseudomonas aeruginosa ,2023,12,out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,8,25.0
Pseudomonas aeruginosa ,2023,12,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",1,8,12.5
Pseudomonas aeruginosa ,2024,1,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",20,45,44.44
Pseudomonas aeruginosa ,2024,1,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",6,45,13.33
Pseudomonas aeruginosa ,2024,1,out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,45,13.33
Pseudomonas aeruginosa ,2024,1,out,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,45,4.44
Pseudomonas aeruginosa ,2024,2,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",13,20,65.0
Pseudomonas aeruginosa ,2024,2,out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,20,20.0
Pseudomonas aeruginosa ,2024,2,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",1,20,5.0
Pseudomonas aeruginosa ,2024,3,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",10,17,58.82
Pseudomonas aeruginosa ,2024,3,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",3,17,17.65
Pseudomonas aeruginosa ,2024,3,out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,17,17.65
Pseudomonas aeruginosa ,2024,3,out,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,17,5.88
Pseudomonas aeruginosa ,2024,4,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",10,23,43.48
Pseudomonas aeruginosa ,2024,4,out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,23,26.09
Pseudomonas aeruginosa ,2024,4,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",3,23,13.04
Pseudomonas aeruginosa ,2024,5,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",13,17,76.47
Pseudomonas aeruginosa ,2024,5,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",1,17,5.88
Pseudomonas aeruginosa ,2024,6,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",7,20,35.0
Pseudomonas aeruginosa ,2024,6,out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,20,30.0
Pseudomonas aeruginosa ,2024,6,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",2,20,10.0
Pseudomonas aeruginosa ,2024,7,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",11,20,55.0
Pseudomonas aeruginosa ,2024,7,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",3,20,15.0
Pseudomonas aeruginosa ,2024,7,out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,20,15.0
Pseudomonas aeruginosa ,2024,8,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",8,22,36.36
Pseudomonas aeruginosa ,2024,8,out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,22,9.09
Pseudomonas aeruginosa ,2024,8,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",1,22,4.55
Pseudomonas aeruginosa ,2024,8,out,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",1,22,4.55
Pseudomonas aeruginosa ,2024,9,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",11,24,45.83
Pseudomonas aeruginosa ,2024,9,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",4,24,16.67
Pseudomonas aeruginosa ,2024,9,out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,24,16.67
Pseudomonas aeruginosa ,2024,10,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",20,33,60.61
Pseudomonas aeruginosa ,2024,10,out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,33,12.12
Pseudomonas aeruginosa ,2024,10,out,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,33,6.06
Pseudomonas aeruginosa ,2024,11,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",11,21,52.38
Pseudomonas aeruginosa ,2024,11,out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,21,14.29
Pseudomonas aeruginosa ,2024,11,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",1,21,4.76
Pseudomonas aeruginosa ,2024,11,out,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,21,4.76
Pseudomonas aeruginosa ,2024,12,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",10,17,58.82
Pseudomonas aeruginosa ,2024,12,out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",1,17,5.88
