organism_full,year,month,ward_type,Resistant_Drug_Classes,pattern_count,total_rows_in_ward_month,percentage
Pseudomonas aeruginosa ,2022,7,icu,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",1,7,14.29
Pseudomonas aeruginosa ,2022,8,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,10,60.0
Pseudomonas aeruginosa ,2022,8,icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,10,10.0
Pseudomonas aeruginosa ,2022,8,icu,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,10,10.0
Pseudomonas aeruginosa ,2022,9,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",7,11,63.64
Pseudomonas aeruginosa ,2022,9,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",2,11,18.18
Pseudomonas aeruginosa ,2022,9,icu,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",1,11,9.09
Pseudomonas aeruginosa ,2022,10,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",7,13,53.85
Pseudomonas aeruginosa ,2022,10,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",3,13,23.08
Pseudomonas aeruginosa ,2022,10,icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,13,7.69
Pseudomonas aeruginosa ,2022,10,icu,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,13,7.69
Pseudomonas aeruginosa ,2022,11,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",4,10,40.0
Pseudomonas aeruginosa ,2022,11,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,10,40.0
Pseudomonas aeruginosa ,2022,12,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,12,33.33
Pseudomonas aeruginosa ,2022,12,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",3,12,25.0
Pseudomonas aeruginosa ,2022,12,icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,12,16.67
Pseudomonas aeruginosa ,2023,1,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",17,34,50.0
Pseudomonas aeruginosa ,2023,1,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",7,34,20.59
Pseudomonas aeruginosa ,2023,1,icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,34,8.82
Pseudomonas aeruginosa ,2023,1,icu,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",2,34,5.88
Pseudomonas aeruginosa ,2023,1,icu,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,34,2.94
Pseudomonas aeruginosa ,2023,2,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",9,28,32.14
Pseudomonas aeruginosa ,2023,2,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",5,28,17.86
Pseudomonas aeruginosa ,2023,2,icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,28,17.86
Pseudomonas aeruginosa ,2023,2,icu,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",2,28,7.14
Pseudomonas aeruginosa ,2023,3,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",11,29,37.93
Pseudomonas aeruginosa ,2023,3,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",5,29,17.24
Pseudomonas aeruginosa ,2023,3,icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,29,17.24
Pseudomonas aeruginosa ,2023,3,icu,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",1,29,3.45
Pseudomonas aeruginosa ,2023,3,icu,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,29,3.45
Pseudomonas aeruginosa ,2023,4,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",12,28,42.86
Pseudomonas aeruginosa ,2023,4,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",4,28,14.29
Pseudomonas aeruginosa ,2023,4,icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,28,14.29
Pseudomonas aeruginosa ,2023,4,icu,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",1,28,3.57
Pseudomonas aeruginosa ,2023,5,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",10,23,43.48
Pseudomonas aeruginosa ,2023,5,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",8,23,34.78
Pseudomonas aeruginosa ,2023,5,icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,23,8.7
Pseudomonas aeruginosa ,2023,5,icu,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",1,23,4.35
Pseudomonas aeruginosa ,2023,5,icu,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,23,4.35
Pseudomonas aeruginosa ,2023,6,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",12,25,48.0
Pseudomonas aeruginosa ,2023,6,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",7,25,28.0
Pseudomonas aeruginosa ,2023,6,icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,25,16.0
Pseudomonas aeruginosa ,2023,6,icu,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,25,8.0
Pseudomonas aeruginosa ,2023,7,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",8,18,44.44
Pseudomonas aeruginosa ,2023,7,icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,18,27.78
Pseudomonas aeruginosa ,2023,7,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",3,18,16.67
Pseudomonas aeruginosa ,2023,8,icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",7,16,43.75
Pseudomonas aeruginosa ,2023,8,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,16,25.0
Pseudomonas aeruginosa ,2023,8,icu,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",3,16,18.75
Pseudomonas aeruginosa ,2023,8,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",1,16,6.25
Pseudomonas aeruginosa ,2023,9,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,16,37.5
Pseudomonas aeruginosa ,2023,9,icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,16,25.0
Pseudomonas aeruginosa ,2023,9,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",2,16,12.5
Pseudomonas aeruginosa ,2023,10,icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,15,40.0
Pseudomonas aeruginosa ,2023,10,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,15,33.33
Pseudomonas aeruginosa ,2023,10,icu,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",1,15,6.67
Pseudomonas aeruginosa ,2023,11,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,18,33.33
Pseudomonas aeruginosa ,2023,11,icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,18,22.22
Pseudomonas aeruginosa ,2023,11,icu,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",2,18,11.11
Pseudomonas aeruginosa ,2023,12,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",7,16,43.75
Pseudomonas aeruginosa ,2023,12,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",4,16,25.0
Pseudomonas aeruginosa ,2023,12,icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,16,18.75
Pseudomonas aeruginosa ,2023,12,icu,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",1,16,6.25
Pseudomonas aeruginosa ,2024,1,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",19,46,41.3
Pseudomonas aeruginosa ,2024,1,icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",9,46,19.57
Pseudomonas aeruginosa ,2024,1,icu,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",4,46,8.7
Pseudomonas aeruginosa ,2024,1,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",3,46,6.52
Pseudomonas aeruginosa ,2024,1,icu,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,46,4.35
Pseudomonas aeruginosa ,2024,2,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",22,40,55.0
Pseudomonas aeruginosa ,2024,2,icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,40,12.5
Pseudomonas aeruginosa ,2024,2,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",2,40,5.0
Pseudomonas aeruginosa ,2024,3,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",14,30,46.67
Pseudomonas aeruginosa ,2024,3,icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,30,16.67
Pseudomonas aeruginosa ,2024,3,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",3,30,10.0
Pseudomonas aeruginosa ,2024,3,icu,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",2,30,6.67
Pseudomonas aeruginosa ,2024,3,icu,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,30,3.33
Pseudomonas aeruginosa ,2024,4,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",21,37,56.76
Pseudomonas aeruginosa ,2024,4,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",6,37,16.22
Pseudomonas aeruginosa ,2024,4,icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,37,10.81
Pseudomonas aeruginosa ,2024,4,icu,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",3,37,8.11
Pseudomonas aeruginosa ,2024,5,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",22,37,59.46
Pseudomonas aeruginosa ,2024,5,icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,37,16.22
Pseudomonas aeruginosa ,2024,5,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",2,37,5.41
Pseudomonas aeruginosa ,2024,5,icu,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",1,37,2.7
Pseudomonas aeruginosa ,2024,5,icu,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,37,2.7
Pseudomonas aeruginosa ,2024,6,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",13,29,44.83
Pseudomonas aeruginosa ,2024,6,icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,29,17.24
Pseudomonas aeruginosa ,2024,6,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",4,29,13.79
Pseudomonas aeruginosa ,2024,6,icu,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",4,29,13.79
Pseudomonas aeruginosa ,2024,7,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",10,31,32.26
Pseudomonas aeruginosa ,2024,7,icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",7,31,22.58
Pseudomonas aeruginosa ,2024,7,icu,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,31,12.9
Pseudomonas aeruginosa ,2024,7,icu,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",3,31,9.68
Pseudomonas aeruginosa ,2024,7,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",1,31,3.23
Pseudomonas aeruginosa ,2024,8,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",16,37,43.24
Pseudomonas aeruginosa ,2024,8,icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",8,37,21.62
Pseudomonas aeruginosa ,2024,8,icu,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",2,37,5.41
Pseudomonas aeruginosa ,2024,8,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",1,37,2.7
Pseudomonas aeruginosa ,2024,8,icu,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,37,2.7
Pseudomonas aeruginosa ,2024,9,icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",18,44,40.91
Pseudomonas aeruginosa ,2024,9,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",12,44,27.27
Pseudomonas aeruginosa ,2024,9,icu,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",4,44,9.09
Pseudomonas aeruginosa ,2024,9,icu,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,44,6.82
Pseudomonas aeruginosa ,2024,9,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",2,44,4.55
Pseudomonas aeruginosa ,2024,10,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",19,45,42.22
Pseudomonas aeruginosa ,2024,10,icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",16,45,35.56
Pseudomonas aeruginosa ,2024,10,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",3,45,6.67
Pseudomonas aeruginosa ,2024,10,icu,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",1,45,2.22
Pseudomonas aeruginosa ,2024,10,icu,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,45,2.22
Pseudomonas aeruginosa ,2024,11,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",11,28,39.29
Pseudomonas aeruginosa ,2024,11,icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",8,28,28.57
Pseudomonas aeruginosa ,2024,11,icu,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",4,28,14.29
Pseudomonas aeruginosa ,2024,11,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",1,28,3.57
Pseudomonas aeruginosa ,2024,12,icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",9,19,47.37
Pseudomonas aeruginosa ,2024,12,icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,19,26.32
Pseudomonas aeruginosa ,2024,12,icu,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",2,19,10.53
